Experiment,Period,Player_ID,Demand,Wholesale_p.,Revenue_Share,Player_ID.1,Stock,Sales,Leftovers,Unmet_Demand,Realized_Retailer_Profit,Realized_Mfg_Profit,Realized_Retailer_Profit.1,Realized_Mfg_Profit_Share,Optimal_Stock,Under/Overstock_wrt_Optimal,Expected_Sales,Expected_Leftovers,Expected_Retailer_Profit,Expected_Mfg_Profit,Expected_Mfg._Profit_Share,Predicted_Sales,Predicted_Leftovers,Predicted_Retailer_Profit,Predicted_Mfg_Profit,Predicted_Mfg._Profit_Share,Behavioral_Category
2,27,Manufacturer 8  ,73,2,8,Retailer 8  ,0,0,0,73,0,0,0,                          ,100.0,-100.0,0.0,100.0,0.0,0.0,                           ,87.75,12.25,151.0,602.0,0.799468791500664,0
2,28,Manufacturer 8  ,83,1,8,Retailer 8  ,130,83,47,0,202,404,202,0.6666666666666666        ,125.0,5.0,98.4,26.599999999999994,263.60000000000014,527.2,        0.6666666666666665 ,97.25,27.75,264.0,528.0,0.6666666666666666,3
2,29,Manufacturer 8  ,147,0,9,Retailer 8  ,130,130,0,17,390,780,390,0.6666666666666666        ,150.0,-20.0,98.4,51.6,295.20000000000016,495.6,        0.6267071320182093 ,100.5,49.5,301.5,454.5,0.6011904761904762,1
2,30,Manufacturer 8  ,115,9,0,Retailer 8  ,60,60,0,55,180,360,180,0.6666666666666666        ,75.0,-15.0,59.55,15.450000000000005,174.5999999999999,360.0,        0.6734006734006736 ,72.0,3.0,189.0,450.0,0.704225352112676,1
2,31,Manufacturer 8  ,139,4,5,Retailer 8  ,130,130,0,9,390,780,390,0.6666666666666666        ,93.0,37.0,98.4,-5.400000000000006,168.80000000000018,622.0,        0.7865452706120383 ,83.97,9.03,215.79,512.85,0.7038455204216074,4
2,32,Manufacturer 8  ,59,4,5,Retailer 8  ,90,59,31,0,53,385,53,0.8789954337899544        ,93.0,-3.0,82.2,10.799999999999995,215.4000000000001,501.0,        0.6993299832495812 ,83.97,9.03,215.79,512.85,0.7038455204216074,2
2,33,Manufacturer 8  ,122,0,9,Retailer 8  ,0,0,0,122,0,0,0,                          ,150.0,-150.0,0.0,150.0,0.0,0.0,                           ,100.5,49.5,301.5,454.5,0.6011904761904762,0
2,34,Manufacturer 8  ,92,0,9,Retailer 8  ,60,60,0,32,180,360,180,0.6666666666666666        ,150.0,-90.0,59.55,90.45,178.64999999999998,355.94999999999993,        0.6658249158249158 ,100.5,49.5,301.5,454.5,0.6011904761904762,0
2,35,Manufacturer 8  ,93,1,7,Retailer 8  ,130,93,37,0,335,391,335,0.5385674931129476        ,130.0,0.0,98.4,31.599999999999994,362.0000000000001,428.80000000000007,        0.5422357106727365 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,2
2,36,Manufacturer 8  ,136,1,7,Retailer 8  ,120,120,0,16,480,600,480,0.5555555555555556        ,130.0,-10.0,95.85,34.150000000000006,359.2499999999999,430.94999999999993,        0.5453682611996963 ,98.4,31.599999999999994,362.0000000000001,428.80000000000007,0.5422357106727365,2
2,37,Manufacturer 8  ,116,2,7,Retailer 8  ,80,80,0,36,240,480,240,0.6666666666666666        ,110.0,-30.0,75.65,34.349999999999994,218.25,449.55000000000007,        0.6731805929919138 ,92.3,17.700000000000003,241.4999999999999,536.1,0.6894290123456791,0
2,38,Manufacturer 8  ,105,1,8,Retailer 8  ,80,80,0,25,240,480,240,0.6666666666666666        ,125.0,-45.0,75.65,49.35,222.6,445.2000000000001,        0.6666666666666666 ,97.25,27.75,264.0,528.0,0.6666666666666666,0
2,39,Manufacturer 8  ,80,1,8,Retailer 8  ,60,60,0,20,180,360,180,0.6666666666666666        ,125.0,-65.0,59.55,65.45,178.19999999999993,356.4,        0.6666666666666667 ,97.25,27.75,264.0,528.0,0.6666666666666666,0
2,40,Manufacturer 8  ,75,3,6,Retailer 8  ,100,75,25,0,150,450,150,0.75                      ,100.0,0.0,87.75,12.25,226.5,526.5,        0.6992031872509961 ,87.75,12.25,226.5,526.5,0.6992031872509961,2
2,1,Manufacturer 9  ,122,7,1,Retailer 9  ,80,80,0,42,320,400,320,0.5555555555555556        ,86.0,-6.0,75.65,10.349999999999994,272.1500000000001,395.65,        0.5924678047319556 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,2
2,2,Manufacturer 9  ,144,7,1,Retailer 9  ,80,80,0,64,320,400,320,0.5555555555555556        ,86.0,-6.0,75.65,10.349999999999994,272.1500000000001,395.65,        0.5924678047319556 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,2
2,3,Manufacturer 9  ,57,7,1,Retailer 9  ,90,57,33,0,-3,417,-3,1.0072463768115942        ,86.0,4.0,82.2,3.799999999999997,274.2000000000001,442.2,        0.617252931323283  ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,3
2,4,Manufacturer 9  ,149,7,2,Retailer 9  ,75,75,0,74,225,450,225,0.6666666666666666        ,80.0,-5.0,72.0,8.0,195.0,444.0,        0.6948356807511737 ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,2
2,5,Manufacturer 9  ,135,7,1,Retailer 9  ,110,110,0,25,440,550,440,0.5555555555555556        ,86.0,24.0,92.3,-6.299999999999997,245.2999999999999,532.3,        0.6845421810699589 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,4
2,6,Manufacturer 9  ,94,7,1,Retailer 9  ,65,65,0,29,260,325,260,0.5555555555555556        ,86.0,-21.0,63.95,22.05,248.4500000000001,323.95,        0.5659503843466106 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,0
2,7,Manufacturer 9  ,143,6,3,Retailer 9  ,100,100,0,43,300,600,300,0.6666666666666666        ,83.0,17.0,87.75,-4.75,189.75,563.25,        0.74800796812749   ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,8,Manufacturer 9  ,66,6,3,Retailer 9  ,95,66,29,0,24,483,24,0.9526627218934912        ,83.0,12.0,85.1,-2.0999999999999943,195.89999999999995,540.3,        0.7339038304808476 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,9,Manufacturer 9  ,123,7,2,Retailer 9  ,0,0,0,123,0,0,0,                          ,80.0,-80.0,0.0,80.0,0.0,0.0,                           ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,0
2,10,Manufacturer 9  ,73,6,3,Retailer 9  ,105,73,32,0,27,534,27,0.9518716577540108        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,11,Manufacturer 9  ,142,6,3,Retailer 9  ,110,110,0,32,330,660,330,0.6666666666666666        ,83.0,27.0,92.3,-9.299999999999995,170.69999999999993,606.9,        0.7804783950617284 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,12,Manufacturer 9  ,132,6,3,Retailer 9  ,80,80,0,52,240,480,240,0.6666666666666666        ,83.0,-3.0,75.65,7.349999999999994,200.85000000000005,466.9500000000001,        0.699236298292902  ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,2
2,13,Manufacturer 9  ,62,7,1,Retailer 9  ,120,62,58,0,-158,542,-158,1.4114583333333333        ,86.0,34.0,95.85,-9.849999999999994,214.34999999999985,575.85,        0.7287395596051635 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,4
2,14,Manufacturer 9  ,136,7,1,Retailer 9  ,70,70,0,66,280,350,280,0.5555555555555556        ,86.0,-16.0,68.1,17.900000000000006,259.0999999999999,348.1,        0.5732872200263506 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,1
2,15,Manufacturer 9  ,146,6,3,Retailer 9  ,90,90,0,56,270,540,270,0.6666666666666666        ,83.0,7.0,82.2,0.7999999999999972,199.80000000000007,516.6,        0.7211055276381909 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
2,16,Manufacturer 9  ,95,6,3,Retailer 9  ,100,95,5,0,255,585,255,0.6964285714285714        ,83.0,17.0,87.75,-4.75,189.75,563.25,        0.74800796812749   ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,17,Manufacturer 9  ,139,6,3,Retailer 9  ,105,105,0,34,315,630,315,0.6666666666666666        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,18,Manufacturer 9  ,102,6,3,Retailer 9  ,110,102,8,0,258,636,258,0.7114093959731543        ,83.0,27.0,92.3,-9.299999999999995,170.69999999999993,606.9,        0.7804783950617284 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,19,Manufacturer 9  ,83,6,3,Retailer 9  ,100,83,17,0,147,549,147,0.7887931034482759        ,83.0,17.0,87.75,-4.75,189.75,563.25,        0.74800796812749   ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,20,Manufacturer 9  ,142,6,3,Retailer 9  ,90,90,0,52,270,540,270,0.6666666666666666        ,83.0,7.0,82.2,0.7999999999999972,199.80000000000007,516.6,        0.7211055276381909 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
2,21,Manufacturer 9  ,80,7,1,Retailer 9  ,80,80,0,0,320,400,320,0.5555555555555556        ,86.0,-6.0,75.65,10.349999999999994,272.1500000000001,395.65,        0.5924678047319556 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,2
2,22,Manufacturer 9  ,101,6,3,Retailer 9  ,110,101,9,0,249,633,249,0.717687074829932         ,83.0,27.0,92.3,-9.299999999999995,170.69999999999993,606.9,        0.7804783950617284 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,23,Manufacturer 9  ,113,6,3,Retailer 9  ,105,105,0,8,315,630,315,0.6666666666666666        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,24,Manufacturer 9  ,104,6,3,Retailer 9  ,105,104,1,0,306,627,306,0.6720257234726688        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,25,Manufacturer 9  ,51,6,3,Retailer 9  ,105,51,54,0,-171,468,-171,1.5757575757575757        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,26,Manufacturer 9  ,76,7,1,Retailer 9  ,81,76,5,0,269,400,269,0.5979073243647235        ,86.0,-5.0,76.35,9.650000000000006,272.8499999999999,400.35,        0.5946969696969698 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,2
2,27,Manufacturer 9  ,73,6,3,Retailer 9  ,95,73,22,0,87,504,87,0.8527918781725888        ,83.0,12.0,85.1,-2.0999999999999943,195.89999999999995,540.3,        0.7339038304808476 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,28,Manufacturer 9  ,83,6,3,Retailer 9  ,87,83,4,0,225,510,225,0.6938775510204082        ,83.0,4.0,80.34,2.6599999999999966,201.06000000000003,502.02,        0.7140296979006656 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
2,29,Manufacturer 9  ,147,6,3,Retailer 9  ,105,105,0,42,315,630,315,0.6666666666666666        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,30,Manufacturer 9  ,115,6,3,Retailer 9  ,105,105,0,10,315,630,315,0.6666666666666666        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,31,Manufacturer 9  ,139,6,3,Retailer 9  ,55,55,0,84,165,330,165,0.6666666666666666        ,83.0,-28.0,54.9,28.1,164.09999999999997,329.7,        0.6676792223572297 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,0
2,32,Manufacturer 9  ,59,7,1,Retailer 9  ,70,59,11,0,159,339,159,0.6807228915662651        ,86.0,-16.0,68.1,17.900000000000006,259.0999999999999,348.1,        0.5732872200263506 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,1
2,33,Manufacturer 9  ,122,6,3,Retailer 9  ,101,101,0,21,303,606,303,0.6666666666666666        ,83.0,18.0,88.25,-5.25,188.25,567.75,        0.7509920634920635 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,34,Manufacturer 9  ,92,6,3,Retailer 9  ,107,92,15,0,186,597,186,0.7624521072796935        ,83.0,24.0,91.04,-8.040000000000006,177.36,594.12,        0.7701042152745372 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,35,Manufacturer 9  ,93,6,3,Retailer 9  ,90,90,0,3,270,540,270,0.6666666666666666        ,83.0,7.0,82.2,0.7999999999999972,199.80000000000007,516.6,        0.7211055276381909 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
2,36,Manufacturer 9  ,136,6,3,Retailer 9  ,70,70,0,66,210,420,210,0.6666666666666666        ,83.0,-13.0,68.1,14.900000000000006,192.89999999999995,414.3,        0.6823122529644269 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,1
2,37,Manufacturer 9  ,116,7,1,Retailer 9  ,80,80,0,36,320,400,320,0.5555555555555556        ,86.0,-6.0,75.65,10.349999999999994,272.1500000000001,395.65,        0.5924678047319556 ,79.7,6.299999999999997,274.7000000000001,423.7,0.606672394043528,2
2,38,Manufacturer 9  ,105,6,3,Retailer 9  ,95,95,0,10,285,570,285,0.6666666666666666        ,83.0,12.0,85.1,-2.0999999999999943,195.89999999999995,540.3,        0.7339038304808476 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,39,Manufacturer 9  ,80,6,3,Retailer 9  ,105,80,25,0,90,555,90,0.8604651162790697        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,40,Manufacturer 9  ,75,6,3,Retailer 9  ,90,75,15,0,135,495,135,0.7857142857142857        ,83.0,7.0,82.2,0.7999999999999972,199.80000000000007,516.6,        0.7211055276381909 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,3
2,1,Manufacturer 10 ,122,6,3,Retailer 10 ,105,105,0,17,315,630,315,0.6666666666666666        ,83.0,22.0,90.15,-7.150000000000006,181.3500000000001,585.45,        0.7634976525821595 ,77.72,5.280000000000001,201.48,482.16,0.7052834825346673,4
2,2,Manufacturer 10 ,144,7,3,Retailer 10 ,95,95,0,49,190,665,190,0.7777777777777778        ,72.0,23.0,85.1,-13.099999999999994,100.89999999999996,635.3,        0.862944851942407  ,69.69,2.3100000000000023,123.20999999999998,497.07,0.801363900174115,4
2,3,Manufacturer 10 ,57,6,4,Retailer 10 ,105,57,48,0,-174,543,-174,1.4715447154471544        ,75.0,30.0,90.15,-15.150000000000006,91.20000000000016,675.6,        0.8810641627543034 ,72.0,3.0,126.0,513.0,0.8028169014084507,4
2,4,Manufacturer 10 ,149,7,4,Retailer 10 ,95,95,0,54,95,760,95,0.8888888888888888        ,62.0,33.0,85.1,-23.099999999999994,15.799999999999956,720.4,        0.9785384406411302 ,61.34,0.6599999999999966,56.72000000000003,493.36,0.8968877254217568,4
2,5,Manufacturer 10 ,135,7,4,Retailer 10 ,90,90,0,45,90,720,90,0.8888888888888888        ,62.0,28.0,82.2,-20.200000000000003,27.60000000000008,688.8,        0.961474036850921  ,61.34,0.6599999999999966,56.72000000000003,493.36,0.8968877254217568,4
2,6,Manufacturer 10 ,94,8,3,Retailer 10 ,120,94,26,0,-114,882,-114,1.1484375                 ,61.0,59.0,95.85,-34.849999999999994,-97.35000000000014,887.55,        1.1231966590736524 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
2,7,Manufacturer 10 ,143,9,2,Retailer 10 ,90,90,0,53,90,720,90,0.8888888888888888        ,60.0,30.0,82.2,-22.200000000000003,12.000000000000083,704.4,        0.9832495812395308 ,59.55,0.4500000000000028,55.49999999999992,479.1,0.8961840628507297,4
2,8,Manufacturer 10 ,66,10,1,Retailer 10 ,80,66,14,0,-74,626,-74,1.134057971014493         ,59.0,21.0,75.65,-16.650000000000006,32.15000000000006,635.65,        0.9518568433662772 ,58.64,0.3599999999999994,55.04000000000006,471.64,0.895496316548948,4
2,9,Manufacturer 10 ,123,5,6,Retailer 10 ,120,120,0,3,120,960,120,0.8888888888888888        ,67.0,53.0,95.85,-28.849999999999994,-24.90000000000009,815.0999999999999,        1.0315110098709188 ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,10,Manufacturer 10 ,73,4,7,Retailer 10 ,105,73,32,0,-55,616,-55,1.0980392156862746        ,70.0,35.0,90.15,-20.15000000000001,30.75000000000012,736.0500000000001,        0.9598982785602502 ,68.1,1.9000000000000057,60.5,546.6999999999999,0.9003623188405797,4
2,11,Manufacturer 10 ,142,6,5,Retailer 10 ,110,110,0,32,110,880,110,0.8888888888888888        ,64.0,46.0,92.3,-28.3,-13.900000000000093,791.5,        1.0178755144032925 ,63.09,0.9099999999999966,57.63,507.4500000000001,0.898014440433213,4
2,12,Manufacturer 10 ,132,8,3,Retailer 10 ,55,55,0,77,55,440,55,0.8888888888888888        ,61.0,-6.0,54.9,6.100000000000001,54.099999999999966,439.7,        0.8904414742810856 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,2
2,13,Manufacturer 10 ,62,5,6,Retailer 10 ,115,62,53,0,-203,602,-203,1.5087719298245614        ,67.0,48.0,94.2,-27.200000000000003,-9.799999999999956,795.2,        1.0124777183600713 ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,14,Manufacturer 10 ,136,7,4,Retailer 10 ,100,100,0,36,100,800,100,0.8888888888888888        ,62.0,38.0,87.75,-25.75,2.0,751.0,        0.99734395750332   ,61.34,0.6599999999999966,56.72000000000003,493.36,0.8968877254217568,4
2,15,Manufacturer 10 ,146,8,3,Retailer 10 ,80,80,0,66,80,640,80,0.8888888888888888        ,61.0,19.0,75.65,-14.650000000000006,40.85000000000005,626.95,        0.9388289907157832 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
2,16,Manufacturer 10 ,95,3,8,Retailer 10 ,90,90,0,5,90,720,90,0.8888888888888888        ,75.0,15.0,82.2,-7.200000000000003,58.80000000000007,657.6,        0.9179229480737018 ,72.0,3.0,63.0,576.0,0.9014084507042254,4
2,17,Manufacturer 10 ,139,2,9,Retailer 10 ,110,110,0,29,110,880,110,0.8888888888888888        ,83.0,27.0,92.3,-9.299999999999995,56.89999999999998,720.6999999999999,        0.9268261316872428 ,77.72,5.280000000000001,67.15999999999997,616.48,0.9017611608448892,4
2,18,Manufacturer 10 ,102,1,10,Retailer 10 ,130,102,28,0,74,760,74,0.9112709832134293        ,100.0,30.0,98.4,1.5999999999999943,66.80000000000018,724.0,        0.9155285786545267 ,87.75,12.25,75.5,677.5,0.899734395750332,4
2,19,Manufacturer 10 ,83,1,10,Retailer 10 ,125,83,42,0,41,580,41,0.9339774557165862        ,100.0,25.0,97.25,2.75,69.5,722.5,        0.9122474747474748 ,87.75,12.25,75.5,677.5,0.899734395750332,4
2,20,Manufacturer 10 ,142,6,5,Retailer 10 ,95,95,0,47,95,760,95,0.8888888888888888        ,64.0,31.0,85.1,-21.099999999999994,25.69999999999993,710.5,        0.965091007878294  ,63.09,0.9099999999999966,57.63,507.4500000000001,0.898014440433213,4
2,21,Manufacturer 10 ,80,6,5,Retailer 10 ,85,80,5,0,50,655,50,0.9290780141843972        ,64.0,21.0,79.05,-15.049999999999995,43.34999999999991,650.25,        0.9375             ,63.09,0.9099999999999966,57.63,507.4500000000001,0.898014440433213,4
2,22,Manufacturer 10 ,101,5,6,Retailer 10 ,90,90,0,11,90,720,90,0.8888888888888888        ,67.0,23.0,82.2,-15.200000000000005,43.200000000000045,673.2,        0.9396984924623116 ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,23,Manufacturer 10 ,113,8,2,Retailer 10 ,85,85,0,28,170,595,170,0.7777777777777778        ,70.0,15.0,79.05,-9.049999999999995,110.49999999999991,583.1,        0.840686274509804  ,68.1,1.9000000000000057,120.99999999999994,486.2,0.8007246376811595,4
2,24,Manufacturer 10 ,104,6,4,Retailer 10 ,100,100,0,4,200,700,200,0.7777777777777778        ,75.0,25.0,87.75,-12.75,102.0,651.0,        0.8645418326693227 ,72.0,3.0,126.0,513.0,0.8028169014084507,4
2,25,Manufacturer 10 ,51,8,3,Retailer 10 ,70,51,19,0,-101,503,-101,1.2512437810945274        ,61.0,9.0,68.1,-7.099999999999994,52.89999999999995,554.3,        0.912878787878788  ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
2,26,Manufacturer 10 ,76,8,3,Retailer 10 ,75,75,0,1,75,600,75,0.8888888888888888        ,61.0,14.0,72.0,-11.0,48.0,591.0,        0.9248826291079812 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
2,27,Manufacturer 10 ,73,7,2,Retailer 10 ,125,73,52,0,-145,646,-145,1.2894211576846308        ,80.0,45.0,97.25,-17.25,97.5,694.5,        0.8768939393939394 ,75.65,4.349999999999994,196.50000000000009,471.3,0.7057502246181491,4
2,28,Manufacturer 10 ,83,5,6,Retailer 10 ,80,80,0,3,80,640,80,0.8888888888888888        ,67.0,13.0,75.65,-8.650000000000006,53.900000000000034,613.9000000000001,        0.9192872117400418 ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,29,Manufacturer 10 ,147,5,6,Retailer 10 ,85,85,0,62,85,680,85,0.8888888888888888        ,67.0,18.0,79.05,-12.049999999999995,49.29999999999996,644.3,        0.928921568627451  ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,30,Manufacturer 10 ,115,5,6,Retailer 10 ,85,85,0,30,85,680,85,0.8888888888888888        ,67.0,18.0,79.05,-12.049999999999995,49.29999999999996,644.3,        0.928921568627451  ,65.64,1.3599999999999994,58.84000000000003,527.84,0.8997068248448898,4
2,31,Manufacturer 10 ,139,8,3,Retailer 10 ,80,80,0,59,80,640,80,0.8888888888888888        ,61.0,19.0,75.65,-14.650000000000006,40.85000000000005,626.95,        0.9388289907157832 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
2,32,Manufacturer 10 ,59,8,3,Retailer 10 ,80,59,21,0,-109,577,-109,1.232905982905983         ,61.0,19.0,75.65,-14.650000000000006,40.85000000000005,626.95,        0.9388289907157832 ,60.45,0.5499999999999972,56.05000000000007,486.35,0.8966629793510323,4
